523713;12/30/21 12:32;;0,75;R
329382;12/30/21 12:32;;0,75;R
119762;12/30/21 12:32;;0,75;R
549284;12/30/21 12:32;;0,75;R
793213;12/30/21 12:32;;0,15;R
272115;12/30/21 12:32;;0,15;R
883296;12/30/21 12:32;;0,15;R
474500;12/30/21 12:32;;0,75;R
781645;12/30/21 12:32;;0,75;R
527440;12/30/21 12:32;;0,75;R
225711;12/30/21 12:32;;0,15;R
399325;12/30/21 12:32;;0,3;R
191234;12/30/21 12:32;;0,15;R
624463;12/30/21 12:32;;0,15;R
449630;12/30/21 12:32;;0,08;R
734431;12/30/21 12:32;;0,15;R
266262;12/30/21 12:32;;0,15;R
427106;12/30/21 12:32;;0,15;R
720867;12/30/21 12:32;;0,15;R
483594;12/30/21 12:32;;0,15;R
557262;12/30/21 12:32;;0,15;R
442379;12/30/21 12:32;;0,75;R
620146;12/30/21 12:32;;0,75;R
361788;12/30/21 12:32;;0,15;R
356851;12/30/21 12:32;;0,15;R
453057;12/30/21 12:32;;0,15;R
142537;12/30/21 12:32;;0,08;R
398233;12/30/21 12:32;;0,16;R
426919;12/30/21 12:32;;0,08;R
779835;12/30/21 12:32;;0,15;R
907275;12/30/21 12:32;;0,75;R
780815;12/30/21 12:32;;0,15;R
462773;12/30/21 12:32;;0,15;R
311171;12/30/21 12:32;;0,15;R
871895;12/30/21 12:32;;0,15;R
629872;12/30/21 12:32;;0,15;R
613521;12/30/21 12:32;;0,15;R
265471;12/30/21 12:32;;0,15;R
972446;12/30/21 12:32;;0,15;R
290613;12/30/21 12:32;;0,15;R
906279;12/30/21 12:32;;0,15;R
506138;12/30/21 12:32;;0,15;R
187384;12/30/21 12:32;;0,15;R
725573;12/30/21 12:32;;0,15;R
534563;12/30/21 12:32;;0,15;R
918613;12/30/21 12:32;;0,15;R
185767;12/30/21 12:32;;0,15;R
431334;12/30/21 12:32;;0,15;R
661224;12/30/21 12:32;;0,75;R
705906;12/30/21 12:32;;0,15;R
214362;12/30/21 12:32;;0,08;R
467989;12/30/21 12:32;;0,08;R
868598;12/30/21 12:32;;0,08;R
186781;12/30/21 12:32;;0,08;R
412921;12/30/21 12:32;;0,08;R
871672;12/30/21 12:32;;0,08;R
978042;12/30/21 12:32;;0,08;R
428035;12/30/21 12:32;;0,08;R
716951;12/30/21 12:32;;0,08;R
724316;12/30/21 12:32;;0,08;R
194117;12/30/21 12:32;;0,08;R
245669;12/30/21 12:32;;0,08;R
248939;12/30/21 12:32;;0,16;R
109916;12/30/21 12:32;;0,75;R
826166;12/30/21 12:32;;0,16;R
308357;12/30/21 12:32;;0,15;R
841449;12/30/21 12:32;;0,75;R
320382;12/30/21 12:32;;0,08;R
581881;12/30/21 12:32;;0,08;R
183199;12/30/21 12:32;;0,08;R
360585;12/30/21 12:32;;0,08;R
168759;12/30/21 12:32;;0,08;R
697286;12/30/21 12:32;;0,08;R
975854;12/30/21 12:32;;0,08;R
584939;12/30/21 12:32;;0,08;R
896689;12/30/21 12:32;;0,08;R
543027;12/30/21 12:32;;0,08;R
424960;12/30/21 12:32;;0,08;R
906383;12/30/21 12:32;;0,08;R
193370;12/30/21 12:32;;0,08;R
797741;12/30/21 12:32;;0,08;R
220819;12/30/21 12:32;;0,08;R
198589;12/30/21 12:32;;0,08;R
375816;12/30/21 12:32;;0,15;R
727812;12/30/21 12:32;;0,75;R
596832;12/30/21 12:32;;0,08;R
334234;12/30/21 12:32;;0,08;R
911135;12/30/21 12:32;;0,08;R
121527;12/30/21 12:32;;0,08;R
442029;12/30/21 12:32;;0,15;R
274527;12/30/21 12:32;;0,15;R
224029;12/30/21 12:32;;0,08;R
519286;12/30/21 12:32;;0,08;R
581327;12/30/21 12:32;;0,08;R
383485;12/30/21 12:32;;0,08;R
359671;12/30/21 12:32;;0,15;R
136367;12/30/21 12:32;;0,08;R
251835;12/30/21 12:32;;0,75;R
250029;12/30/21 12:32;;0,75;R
703127;12/30/21 12:32;;0,08;R
990900;12/30/21 12:32;;0,08;R
496305;12/30/21 12:32;;0,08;R
987770;12/30/21 12:32;;0,08;R
195757;12/30/21 12:32;;0,08;R
299906;12/30/21 12:32;;0,08;R
348241;12/30/21 12:32;;0,08;R
834094;12/30/21 12:32;;0,08;R
671127;12/30/21 12:32;;0,08;R
986346;12/30/21 12:32;;0,08;R
483009;12/30/21 12:32;;10;R
995071;12/30/21 12:32;;0,15;R
518248;12/30/21 12:32;;0,15;R
818790;12/30/21 12:32;;0,15;R
704441;12/30/21 12:32;;0,15;R
893202;12/30/21 12:32;;0,15;R
818149;12/30/21 12:32;;0,15;R
541164;12/30/21 12:32;;0,15;R
204789;12/30/21 12:32;;0,15;R
348259;12/30/21 12:32;;0,15;R
921126;12/30/21 12:32;;0,15;R
171360;12/30/21 12:32;;5;R
941453;12/30/21 12:32;;0,38;R
704441;12/31/21 16:21;;0,15;R
893202;12/31/21 16:21;;0,15;R
818149;12/31/21 16:21;;0,15;R
541164;12/31/21 16:21;;0,15;R
204789;12/31/21 16:21;;0,15;R
348259;12/31/21 16:21;;0,15;R
921126;12/31/21 16:21;;0,15;R
417114;12/31/21 16:21;;0,15;R
273470;12/31/21 16:21;;0,15;R
876122;12/31/21 16:21;;0,15;R
888570;12/31/21 16:21;;0,15;R
478317;12/31/21 16:21;;0,15;R
136837;12/31/21 16:21;;0,15;R
773840;12/31/21 16:21;;0,15;R
990738;12/31/21 16:21;;0,15;R
149378;12/31/21 16:21;;0,15;R
930667;12/31/21 16:21;;0,15;R
570490;12/31/21 16:21;;0,15;R
551058;12/31/21 16:21;;0,15;R
463729;12/31/21 16:21;;0,15;R
197761;12/31/21 16:21;;0,15;R
659099;12/31/21 16:21;;0,15;R
838744;12/31/21 16:21;;0,15;R
481961;12/31/21 16:21;;0,15;R
205056;12/31/21 16:21;;0,75;R
611057;12/31/21 16:21;;5;R
163562;12/31/21 16:21;;0,15;R
485804;12/31/21 16:21;;1,88;R
122924;12/31/21 16:21;;0,75;R
678868;12/31/21 16:21;;0,08;R
886216;12/31/21 16:21;;0,08;R
477709;12/31/21 16:21;;0,08;R
177912;12/31/21 16:21;;0,08;R
762144;12/31/21 16:21;;0,08;R
676655;12/31/21 16:21;;0,08;R
334739;12/31/21 16:21;;0,08;R
865773;12/31/21 16:21;;0,08;R
950212;12/31/21 16:21;;0,08;R
324068;12/31/21 16:21;;0,08;R
528283;12/31/21 16:21;;0,08;R
165134;12/31/21 16:21;;0,08;R
915044;12/31/21 16:21;;0,08;R
803215;12/31/21 16:21;;0,08;R
877769;12/31/21 16:21;;0,08;R
732064;12/31/21 16:21;;0,08;R
662940;12/31/21 16:21;;5;R
282884;12/31/21 16:21;;5;R
613261;12/31/21 16:21;;5;R
762090;12/31/21 16:21;;0,08;R
469734;12/31/21 16:21;;0,75;R
673604;12/31/21 16:21;;0,08;R
416917;12/31/21 16:21;;0,75;R
928248;12/31/21 16:21;;0,75;R
967076;12/31/21 16:21;;5;R
604096;12/31/21 16:21;;0,75;R
682635;12/31/21 16:21;;0,75;R
461726;12/31/21 16:21;;0,75;R
917364;12/31/21 16:21;;0,75;R
184850;12/31/21 16:21;;0,75;R
367260;12/31/21 16:21;;0,75;R
101467;12/31/21 16:21;;0,75;R
827847;12/31/21 16:21;;5;R
872034;12/31/21 16:21;;5;R
626832;12/31/21 16:21;;5;R
131312;12/31/21 16:21;;0,15;R
762729;12/31/21 16:21;;0,15;R
182924;12/31/21 16:21;;0,08;R
453057;12/31/21 16:21;;0,15;R
142537;12/31/21 16:21;;0,08;R
398233;12/31/21 16:21;;0,16;R
426919;12/31/21 16:21;;0,08;R
779835;12/31/21 16:21;;0,15;R
907275;12/31/21 16:21;;0,75;R
780815;12/31/21 16:21;;0,15;R
462773;12/31/21 16:21;;0,15;R
311171;12/31/21 16:21;;0,15;R
871895;12/31/21 16:21;;0,15;R
629872;12/31/21 16:21;;0,15;R
613521;12/31/21 16:21;;0,15;R
265471;12/31/21 16:21;;0,15;R
972446;12/31/21 16:21;;0,15;R
290613;12/31/21 16:21;;0,15;R
906279;12/31/21 16:21;;0,15;R
506138;12/31/21 16:21;;0,15;R
187384;12/31/21 16:21;;0,15;R
725573;12/31/21 16:21;;0,15;R
534563;12/31/21 16:21;;0,15;R
918613;12/31/21 16:21;;0,15;R
185767;12/31/21 16:21;;0,15;R
431334;12/31/21 16:21;;0,15;R
661224;12/31/21 16:21;;0,75;R
705906;12/31/21 16:21;;0,15;R
214362;12/31/21 16:21;;0,08;R
467989;12/31/21 16:21;;0,08;R
868598;12/31/21 16:21;;0,08;R
186781;12/31/21 16:21;;0,08;R
412921;12/31/21 16:21;;0,08;R
871672;12/31/21 16:21;;0,08;R
978042;12/31/21 16:21;;0,08;R
428035;12/31/21 16:21;;0,08;R
716951;12/31/21 16:21;;0,08;R
724316;12/31/21 16:21;;0,08;R
194117;12/31/21 16:21;;0,08;R
245669;12/31/21 16:21;;0,08;R
248939;12/31/21 16:21;;0,16;R
109916;12/31/21 16:21;;0,75;R
826166;12/31/21 16:21;;0,16;R
308357;12/31/21 16:21;;0,15;R
841449;12/31/21 16:21;;0,75;R
320382;12/31/21 16:21;;0,08;R
581881;12/31/21 16:21;;0,08;R
183199;12/31/21 16:21;;0,08;R
360585;12/31/21 16:21;;0,08;R
168759;12/31/21 16:21;;0,08;R
697286;12/31/21 16:21;;0,08;R
975854;12/31/21 16:21;;0,08;R
584939;12/31/21 16:21;;0,08;R
896689;12/31/21 16:21;;0,08;R
543027;12/31/21 16:21;;0,08;R
424960;12/31/21 16:21;;0,08;R
906383;12/31/21 16:21;;0,08;R
193370;12/31/21 16:21;;0,08;R
797741;12/31/21 16:21;;0,08;R
220819;12/31/21 16:21;;0,08;R
198589;12/31/21 16:21;;0,08;R
375816;12/31/21 16:21;;0,15;R
727812;12/31/21 16:21;;0,75;R
596832;12/31/21 16:21;;0,08;R
334234;12/31/21 16:21;;0,08;R
911135;12/31/21 16:21;;0,08;R
121527;12/31/21 16:21;;0,08;R
442029;12/31/21 16:21;;0,15;R
274527;12/31/21 16:21;;0,15;R
224029;12/31/21 16:21;;0,08;R
519286;12/31/21 16:21;;0,08;R
581327;12/31/21 16:21;;0,08;R
383485;12/31/21 16:21;;0,08;R
359671;12/31/21 16:21;;0,15;R
573893;12/31/21 16:21;;0,76;R
136367;12/31/21 16:21;;0,08;R
251835;12/31/21 16:21;;0,75;R
250029;12/31/21 16:21;;0,75;R
703127;12/31/21 16:21;;0,08;R
990900;12/31/21 16:21;;0,08;R
496305;12/31/21 16:21;;0,08;R
987770;12/31/21 16:21;;0,08;R
195757;12/31/21 16:21;;0,08;R
299906;12/31/21 16:21;;0,08;R
348241;12/31/21 16:21;;0,08;R
834094;12/31/21 16:21;;0,08;R
671127;12/31/21 16:21;;0,08;R
986346;12/31/21 16:21;;0,08;R
483009;12/31/21 16:21;;10;R
995071;12/31/21 16:21;;0,15;R
518248;12/31/21 16:21;;0,15;R
818790;12/31/21 16:21;;0,15;R
568598;12/31/21 16:21;;1,5;R
215367;12/31/21 16:21;;5;R
866773;12/31/21 16:21;;5;R
601518;12/31/21 16:21;;5;R
733645;12/31/21 16:21;;5;R
472236;12/31/21 16:21;;5;R
279593;12/31/21 16:21;;5;R
179075;12/31/21 16:21;;5;R
777383;12/31/21 16:21;;1,88;R
316641;12/31/21 16:21;;5;R
528553;12/31/21 16:21;;5;R
751788;12/31/21 16:21;;0,15;R
420288;12/31/21 16:21;;0,38;R
758290;12/31/21 16:21;;0,75;R
855885;12/31/21 16:21;;5;R
667826;12/31/21 16:21;;5;R
993394;12/31/21 16:21;;5;R
670612;12/31/21 16:21;;5;R
133610;12/31/21 16:21;;10;R
397692;12/31/21 16:21;;5;R
323839;12/31/21 16:21;;0,38;R
584331;12/31/21 16:21;;10;R
688322;12/31/21 16:21;;1,88;R
118736;12/31/21 16:21;;0,75;R
583491;12/31/21 16:21;;5;R
171360;12/31/21 16:21;;5;R
941453;12/31/21 16:21;;0,38;R
OX;12/31/21 16:21;;0,75;R
698370;12/31/21 16:21;;0,19;R
909656;12/31/21 16:21;;0,38;R
195544;12/31/21 16:21;;62,5;R
906546;12/31/21 16:21;;0,75;R
251215;12/31/21 16:21;;0,08;R
585184;12/31/21 16:21;;0,15;R
295705;12/31/21 16:21;;0,75;R
403701;12/31/21 16:21;;0,75;R
843022;12/31/21 16:21;;0,75;R
977853;12/31/21 16:21;;0,75;R
300048;12/31/21 16:21;;0,15;R
517414;12/31/21 16:21;;0,38;R
640205;12/31/21 16:21;;0,75;R
106876;12/31/21 16:21;;0,3;R
491341;12/31/21 16:21;;0,15;R
189596;12/31/21 16:21;;0,15;R
591021;12/31/21 16:21;;0,15;R
576580;12/31/21 16:21;;0,3;R
850902;12/31/21 16:21;;0,15;R
556664;12/31/21 16:21;;0,15;R
119477;12/31/21 16:21;;0,15;R
917706;12/31/21 16:21;;1,5;R
391540;12/31/21 16:21;;0,75;R
456662;12/31/21 16:21;;0,15;R
805300;12/31/21 16:21;;0,15;R
836886;12/31/21 16:21;;0,15;R
415234;12/31/21 16:21;;0,15;R
163512;12/31/21 16:21;;0,15;R
756986;12/31/21 16:21;;0,15;R
276429;12/31/21 16:21;;0,15;R
233956;12/31/21 16:21;;0,15;R
645276;12/31/21 16:21;;0,3;R
663239;12/31/21 16:21;;0,3;R
289280;12/31/21 16:21;;0,15;R
492133;12/31/21 16:21;;0,15;R
434604;12/31/21 16:21;;0,15;R
201179;12/31/21 16:21;;0,15;R
440246;12/31/21 16:21;;0,08;R
600256;12/31/21 16:21;;0,15;R
244184;12/31/21 16:21;;0,15;R
987970;12/31/21 16:21;;0,08;R
484611;12/31/21 16:21;;0,75;R
742185;12/31/21 16:21;;0,08;R
626007;12/31/21 16:21;;0,15;R
299120;12/31/21 16:21;;0,08;R
805630;12/31/21 16:21;;0,15;R
935927;12/31/21 16:21;;0,08;R
912435;12/31/21 16:21;;0,15;R
938230;12/31/21 16:21;;0,08;R
742076;12/31/21 16:21;;0,08;R
754507;12/31/21 16:21;;0,08;R
510307;12/31/21 16:21;;0,08;R
577757;12/31/21 16:21;;0,15;R
320241;12/31/21 16:21;;0,15;R
739135;12/31/21 16:21;;0,75;R
523713;12/31/21 16:21;;0,75;R
329382;12/31/21 16:21;;0,75;R
119762;12/31/21 16:21;;0,75;R
549284;12/31/21 16:21;;0,75;R
793213;12/31/21 16:21;;0,15;R
272115;12/31/21 16:21;;0,15;R
883296;12/31/21 16:21;;0,15;R
474500;12/31/21 16:21;;0,75;R
781645;12/31/21 16:21;;0,75;R
527440;12/31/21 16:21;;0,75;R
225711;12/31/21 16:21;;0,15;R
399325;12/31/21 16:21;;0,3;R
191234;12/31/21 16:21;;0,15;R
624463;12/31/21 16:21;;0,15;R
449630;12/31/21 16:21;;0,08;R
734431;12/31/21 16:21;;0,15;R
266262;12/31/21 16:21;;0,15;R
427106;12/31/21 16:21;;0,15;R
720867;12/31/21 16:21;;0,15;R
483594;12/31/21 16:21;;0,15;R
557262;12/31/21 16:21;;0,15;R
442379;12/31/21 16:21;;0,75;R
620146;12/31/21 16:21;;0,75;R
361788;12/31/21 16:21;;0,15;R
356851;12/31/21 16:21;;0,15;R
818149;1/3/22 12:32;;0,15;R
541164;1/3/22 12:32;;0,15;R
204789;1/3/22 12:32;;0,15;R
348259;1/3/22 12:32;;0,15;R
921126;1/3/22 12:32;;0,15;R
417114;1/3/22 12:32;;0,15;R
273470;1/3/22 12:32;;0,15;R
876122;1/3/22 12:32;;0,15;R
888570;1/3/22 12:32;;0,15;R
478317;1/3/22 12:32;;0,15;R
136837;1/3/22 12:32;;0,15;R
773840;1/3/22 12:32;;0,15;R
990738;1/3/22 12:32;;0,15;R
149378;1/3/22 12:32;;0,15;R
930667;1/3/22 12:32;;0,15;R
570490;1/3/22 12:32;;0,15;R
551058;1/3/22 12:32;;0,15;R
463729;1/3/22 12:32;;0,15;R
197761;1/3/22 12:32;;0,15;R
659099;1/3/22 12:32;;0,15;R
838744;1/3/22 12:32;;0,15;R
481961;1/3/22 12:32;;0,15;R
205056;1/3/22 12:32;;0,75;R
611057;1/3/22 12:32;;5;R
163562;1/3/22 12:32;;0,15;R
485804;1/3/22 12:32;;1,88;R
122924;1/3/22 12:32;;0,75;R
678868;1/3/22 12:32;;0,08;R
886216;1/3/22 12:32;;0,08;R
477709;1/3/22 12:32;;0,08;R
177912;1/3/22 12:32;;0,08;R
762144;1/3/22 12:32;;0,08;R
676655;1/3/22 12:32;;0,08;R
334739;1/3/22 12:32;;0,08;R
865773;1/3/22 12:32;;0,08;R
950212;1/3/22 12:32;;0,08;R
324068;1/3/22 12:32;;0,08;R
528283;1/3/22 12:32;;0,08;R
165134;1/3/22 12:32;;0,08;R
915044;1/3/22 12:32;;0,08;R
803215;1/3/22 12:32;;0,08;R
877769;1/3/22 12:32;;0,08;R
732064;1/3/22 12:32;;0,08;R
662940;1/3/22 12:32;;5;R
282884;1/3/22 12:32;;5;R
613261;1/3/22 12:32;;5;R
762090;1/3/22 12:32;;0,08;R
469734;1/3/22 12:32;;0,75;R
673604;1/3/22 12:32;;0,08;R
416917;1/3/22 12:32;;0,75;R
928248;1/3/22 12:32;;0,75;R
967076;1/3/22 12:32;;5;R
604096;1/3/22 12:32;;0,75;R
682635;1/3/22 12:32;;0,75;R
461726;1/3/22 12:32;;0,75;R
917364;1/3/22 12:32;;0,75;R
184850;1/3/22 12:32;;0,75;R
367260;1/3/22 12:32;;0,75;R
101467;1/3/22 12:32;;0,75;R
827847;1/3/22 12:32;;5;R
872034;1/3/22 12:32;;5;R
626832;1/3/22 12:32;;5;R
131312;1/3/22 12:32;;0,15;R
762729;1/3/22 12:32;;0,15;R
182924;1/3/22 12:32;;0,08;R
568598;1/3/22 12:32;;1,5;R
215367;1/3/22 12:32;;5;R
866773;1/3/22 12:32;;5;R
601518;1/3/22 12:32;;5;R
733645;1/3/22 12:32;;5;R
472236;1/3/22 12:32;;5;R
279593;1/3/22 12:32;;5;R
179075;1/3/22 12:32;;5;R
777383;1/3/22 12:32;;1,88;R
316641;1/3/22 12:32;;5;R
528553;1/3/22 12:32;;5;R
751788;1/3/22 12:32;;0,15;R
420288;1/3/22 12:32;;0,38;R
758290;1/3/22 12:32;;0,75;R
855885;1/3/22 12:32;;5;R
667826;1/3/22 12:32;;5;R
993394;1/3/22 12:32;;5;R
670612;1/3/22 12:32;;5;R
133610;1/3/22 12:32;;10;R
397692;1/3/22 12:32;;5;R
323839;1/3/22 12:32;;0,38;R
584331;1/3/22 12:32;;10;R
688322;1/3/22 12:32;;1,88;R
118736;1/3/22 12:32;;0,75;R
583491;1/3/22 12:32;;5;R
171360;1/3/22 12:32;;5;R
941453;1/3/22 12:32;;0,38;R
182072;1/3/22 12:32;;5;R
368386;1/3/22 12:32;;10;R
OX;1/3/22 12:32;;0,75;R
698370;1/3/22 12:32;;0,19;R
909656;1/3/22 12:32;;0,38;R
195544;1/3/22 12:32;;62,5;R
906546;1/3/22 12:32;;0,75;R
251215;1/3/22 12:32;;0,08;R
585184;1/3/22 12:32;;0,15;R
295705;1/3/22 12:32;;0,75;R
403701;1/3/22 12:32;;0,75;R
843022;1/3/22 12:32;;0,75;R
977853;1/3/22 12:32;;0,75;R
300048;1/3/22 12:32;;0,15;R
517414;1/3/22 12:32;;0,38;R
640205;1/3/22 12:32;;0,75;R
106876;1/3/22 12:32;;0,3;R
491341;1/3/22 12:32;;0,15;R
189596;1/3/22 12:32;;0,15;R
591021;1/3/22 12:32;;0,15;R
576580;1/3/22 12:32;;0,3;R
850902;1/3/22 12:32;;0,15;R
556664;1/3/22 12:32;;0,15;R
119477;1/3/22 12:32;;0,15;R
917706;1/3/22 12:32;;1,5;R
391540;1/3/22 12:32;;0,75;R
456662;1/3/22 12:32;;0,15;R
805300;1/3/22 12:32;;0,15;R
836886;1/3/22 12:32;;0,15;R
415234;1/3/22 12:32;;0,15;R
163512;1/3/22 12:32;;0,15;R
756986;1/3/22 12:32;;0,15;R
276429;1/3/22 12:32;;0,15;R
233956;1/3/22 12:32;;0,15;R
645276;1/3/22 12:32;;0,3;R
663239;1/3/22 12:32;;0,3;R
289280;1/3/22 12:32;;0,15;R
492133;1/3/22 12:32;;0,15;R
434604;1/3/22 12:32;;0,15;R
201179;1/3/22 12:32;;0,15;R
440246;1/3/22 12:32;;0,08;R
600256;1/3/22 12:32;;0,15;R
244184;1/3/22 12:32;;0,15;R
987970;1/3/22 12:32;;0,08;R
484611;1/3/22 12:32;;0,75;R
742185;1/3/22 12:32;;0,08;R
626007;1/3/22 12:32;;0,15;R
299120;1/3/22 12:32;;0,08;R
805630;1/3/22 12:32;;0,15;R
935927;1/3/22 12:32;;0,08;R
912435;1/3/22 12:32;;0,15;R
938230;1/3/22 12:32;;0,08;R
742076;1/3/22 12:32;;0,08;R
754507;1/3/22 12:32;;0,08;R
510307;1/3/22 12:32;;0,08;R
577757;1/3/22 12:32;;0,15;R
320241;1/3/22 12:32;;0,15;R
739135;1/3/22 12:32;;0,75;R
523713;1/3/22 12:32;;0,75;R
329382;1/3/22 12:32;;0,75;R
119762;1/3/22 12:32;;0,75;R
549284;1/3/22 12:32;;0,75;R
793213;1/3/22 12:32;;0,15;R
272115;1/3/22 12:32;;0,15;R
883296;1/3/22 12:32;;0,15;R
474500;1/3/22 12:32;;0,75;R
781645;1/3/22 12:32;;0,75;R
527440;1/3/22 12:32;;0,75;R
225711;1/3/22 12:32;;0,15;R
399325;1/3/22 12:32;;0,3;R
191234;1/3/22 12:32;;0,15;R
624463;1/3/22 12:32;;0,15;R
449630;1/3/22 12:32;;0,08;R
734431;1/3/22 12:32;;0,15;R
266262;1/3/22 12:32;;0,15;R
427106;1/3/22 12:32;;0,15;R
720867;1/3/22 12:32;;0,15;R
483594;1/3/22 12:32;;0,15;R
557262;1/3/22 12:32;;0,15;R
442379;1/3/22 12:32;;0,75;R
620146;1/3/22 12:32;;0,75;R
361788;1/3/22 12:32;;0,15;R
356851;1/3/22 12:32;;0,15;R
453057;1/3/22 12:32;;0,15;R
142537;1/3/22 12:32;;0,08;R
398233;1/3/22 12:32;;0,16;R
426919;1/3/22 12:32;;0,08;R
779835;1/3/22 12:32;;0,15;R
907275;1/3/22 12:32;;0,75;R
780815;1/3/22 12:32;;0,15;R
462773;1/3/22 12:32;;0,15;R
311171;1/3/22 12:32;;0,15;R
871895;1/3/22 12:32;;0,15;R
629872;1/3/22 12:32;;0,15;R
613521;1/3/22 12:32;;0,15;R
265471;1/3/22 12:32;;0,15;R
972446;1/3/22 12:32;;0,15;R
290613;1/3/22 12:32;;0,15;R
906279;1/3/22 12:32;;0,15;R
506138;1/3/22 12:32;;0,15;R
187384;1/3/22 12:32;;0,15;R
725573;1/3/22 12:32;;0,15;R
534563;1/3/22 12:32;;0,15;R
918613;1/3/22 12:32;;0,15;R
185767;1/3/22 12:32;;0,15;R
431334;1/3/22 12:32;;0,15;R
661224;1/3/22 12:32;;0,75;R
705906;1/3/22 12:32;;0,15;R
214362;1/3/22 12:32;;0,08;R
467989;1/3/22 12:32;;0,08;R
868598;1/3/22 12:32;;0,08;R
186781;1/3/22 12:32;;0,08;R
412921;1/3/22 12:32;;0,08;R
871672;1/3/22 12:32;;0,08;R
978042;1/3/22 12:32;;0,08;R
428035;1/3/22 12:32;;0,08;R
716951;1/3/22 12:32;;0,08;R
724316;1/3/22 12:32;;0,08;R
194117;1/3/22 12:32;;0,08;R
245669;1/3/22 12:32;;0,08;R
248939;1/3/22 12:32;;0,16;R
109916;1/3/22 12:32;;0,75;R
826166;1/3/22 12:32;;0,16;R
308357;1/3/22 12:32;;0,15;R
841449;1/3/22 12:32;;0,75;R
320382;1/3/22 12:32;;0,08;R
581881;1/3/22 12:32;;0,08;R
183199;1/3/22 12:32;;0,08;R
360585;1/3/22 12:32;;0,08;R
168759;1/3/22 12:32;;0,08;R
697286;1/3/22 12:32;;0,08;R
975854;1/3/22 12:32;;0,08;R
584939;1/3/22 12:32;;0,08;R
896689;1/3/22 12:32;;0,08;R
543027;1/3/22 12:32;;0,08;R
424960;1/3/22 12:32;;0,08;R
906383;1/3/22 12:32;;0,08;R
193370;1/3/22 12:32;;0,08;R
797741;1/3/22 12:32;;0,08;R
220819;1/3/22 12:32;;0,08;R
198589;1/3/22 12:32;;0,08;R
375816;1/3/22 12:32;;0,15;R
727812;1/3/22 12:32;;0,75;R
596832;1/3/22 12:32;;0,08;R
334234;1/3/22 12:32;;0,08;R
911135;1/3/22 12:32;;0,08;R
121527;1/3/22 12:32;;0,08;R
442029;1/3/22 12:32;;0,15;R
274527;1/3/22 12:32;;0,15;R
224029;1/3/22 12:32;;0,08;R
519286;1/3/22 12:32;;0,08;R
581327;1/3/22 12:32;;0,08;R
383485;1/3/22 12:32;;0,08;R
359671;1/3/22 12:32;;0,15;R
573893;1/3/22 12:32;;0,76;R
136367;1/3/22 12:32;;0,08;R
251835;1/3/22 12:32;;0,75;R
250029;1/3/22 12:32;;0,75;R
703127;1/3/22 12:32;;0,08;R
990900;1/3/22 12:32;;0,08;R
496305;1/3/22 12:32;;0,08;R
987770;1/3/22 12:32;;0,08;R
195757;1/3/22 12:32;;0,08;R
299906;1/3/22 12:32;;0,08;R
348241;1/3/22 12:32;;0,08;R
834094;1/3/22 12:32;;0,08;R
671127;1/3/22 12:32;;0,08;R
986346;1/3/22 12:32;;0,08;R
483009;1/3/22 12:32;;10;R
995071;1/3/22 12:32;;0,15;R
518248;1/3/22 12:32;;0,15;R
818790;1/3/22 12:32;;0,15;R
704441;1/3/22 12:32;;0,15;R
893202;1/3/22 12:32;;0,15;R
921126;1/4/22 12:51;;0,15;R
279593;1/4/22 12:51;;5;R
179075;1/4/22 12:51;;5;R
777383;1/4/22 12:51;;1,88;R
316641;1/4/22 12:51;;5;R
528553;1/4/22 12:51;;5;R
751788;1/4/22 12:51;;0,15;R
420288;1/4/22 12:51;;0,38;R
758290;1/4/22 12:51;;0,75;R
855885;1/4/22 12:51;;5;R
667826;1/4/22 12:51;;5;R
993394;1/4/22 12:51;;5;R
670612;1/4/22 12:51;;5;R
133610;1/4/22 12:51;;10;R
397692;1/4/22 12:51;;5;R
323839;1/4/22 12:51;;0,38;R
584331;1/4/22 12:51;;10;R
688322;1/4/22 12:51;;1,88;R
118736;1/4/22 12:51;;0,75;R
583491;1/4/22 12:51;;5;R
171360;1/4/22 12:51;;5;R
941453;1/4/22 12:51;;0,38;R
182072;1/4/22 12:51;;5;R
368386;1/4/22 12:51;;10;R
417114;1/4/22 12:51;;0,15;R
273470;1/4/22 12:51;;0,15;R
876122;1/4/22 12:51;;0,15;R
888570;1/4/22 12:51;;0,15;R
478317;1/4/22 12:51;;0,15;R
136837;1/4/22 12:51;;0,15;R
773840;1/4/22 12:51;;0,15;R
990738;1/4/22 12:51;;0,15;R
149378;1/4/22 12:51;;0,15;R
930667;1/4/22 12:51;;0,15;R
570490;1/4/22 12:51;;0,15;R
551058;1/4/22 12:51;;0,15;R
463729;1/4/22 12:51;;0,15;R
197761;1/4/22 12:51;;0,15;R
659099;1/4/22 12:51;;0,15;R
838744;1/4/22 12:51;;0,15;R
481961;1/4/22 12:51;;0,15;R
205056;1/4/22 12:51;;0,75;R
611057;1/4/22 12:51;;5;R
163562;1/4/22 12:51;;0,15;R
485804;1/4/22 12:51;;1,88;R
122924;1/4/22 12:51;;0,75;R
678868;1/4/22 12:51;;0,08;R
886216;1/4/22 12:51;;0,08;R
477709;1/4/22 12:51;;0,08;R
177912;1/4/22 12:51;;0,08;R
762144;1/4/22 12:51;;0,08;R
676655;1/4/22 12:51;;0,08;R
334739;1/4/22 12:51;;0,08;R
865773;1/4/22 12:51;;0,08;R
950212;1/4/22 12:51;;0,08;R
